id	ER	ER_slope	OGsize	numberTMs	TMidentity
Q9H209	1.06745223418432	0.00933856320350972	53	7	46.3492063492063
Q9H210	1.03085345265047	0.006465904085813592	9	7	49.3506493506493
Q9H221	1.01642946278148	0.00475732801251772	33	6	18.7221396731055
Q9H222	0.919993764716942	0.00042176725961008574	21	6	19.5084485407066
Q9H228	1.07274784942086	0.012283602441077592	17	7	36.9346733668342
Q9H237	1.00810743747771	0.006925298757378053	261	8	36.4425162689805
Q9H244	1.07281476888748	0.014829223876155456	70	7	44.7368421052632
Q9H251	1.02522824092827	0.004897099901541696	166	1	0.626118067978533
Q9H252	1.08200006575228	0.012820040341811815	109	6	12.6760563380282
Q9H255	1.01954390072897	0.0030358329463954095	86	7	45.9375
Q9H295	0.983470503321107	-0.0038109010312378714	20	6	26.8085106382979
Q9H2A7	1.01809891064778	0.007894056071673063	9	1	8.26771653543307
Q9H2A9	1.03668471082856	0.008666469310359942	31	1	4.95283018867925
Q9H2B2	1.05517746882107	0.011080064977032855	118	1	4.94117647058823
Q9H2B4	1.03076125963258	0.006331048265921995	25	9	29.1012838801712
Q9H2C2	1.00258505080745	0.00020100258509901832	30	3	23.2472324723247
Q9H2C5	1.03972430604013	0.009604066351246363	21	7	46.5189873417722
Q9H2C8	1.01000448000912	0.00286393039696015	20	7	45.7943925233645
Q9H2D1	1.05869887826918	0.011097286832369305	77	6	35.5555555555556
Q9H2E6	1.01474480501943	0.0034955067464133246	324	1	2.03883495145631
Q9H2F3	1.01421165570025	0.0025508158542068807	93	2	11.3821138211382
Q9H2H9	1.01947661704345	0.005874134231878703	95	11	48.2546201232033
Q9H2J7	1.01093546273536	0.0024106718588494474	85	12	33.4246575342466
Q9H2L4	0.99325667668777	0.0014108845237832414	45	4	63.1578947368421
Q9H2Q1	1.00510704281713	0.0021515495132579956	2	2	32.5581395348837
Q9H2S1	1.03631215381167	0.019532358704727065	148	6	21.7616580310881
Q9H2S6	0.968089868558144	-0.01354266513235798	78	1	6.30914826498423
Q9H2U9	0.950663204016971	-0.008945998643026571	22	1	2.78514588859416
Q9H2V7	1.03995109077369	0.009623255470927058	93	12	47.7272727272727
Q9H2W1	1.02727423426616	0.011558591292267557	21	4	33.8709677419355
Q9H2X3	0.962898783219553	-0.008470368972420324	13	1	5.26315789473684
Q9H2X8	1.06347167213181	0.012158533515409761	13	1	16.1538461538462
Q9H2X9	1.04275805040845	0.017093655290592074	181	12	22.1246707638279
Q9H2Y9	1.03346297338497	0.014692231054414447	56	12	32.9009433962264
Q9H300	0.969188725623822	0.011160512983258705	73	7	37.7308707124011
Q9H310	1.06363050091206	0.012075234290755419	55	12	57.5963718820862
Q9H313	1.03678712419039	0.00606950970043546	120	5	23.3333333333333
Q9H330	1.04145969597517	0.009208084573031638	138	14	33.4470989761092
Q9H339	0.973401079186003	-0.0036564189875102136	12	7	47.1153846153846
Q9H340	1.03397727969769	0.005692509842834717	12	7	47.1153846153846
Q9H341	1.05429905529979	0.010314647598564142	18	7	45.0920245398773
Q9H342	0.993197278911565	-0.021496591486922654	1	7	46.5189873417722
Q9H343	1.0097890186304	0.0020441164380911427	8	7	46.8152866242038
Q9H344	1.03481145811861	0.004278959602196069	31	7	47.1153846153846
Q9H346	1.02019162868658	0.005341377420743961	13	7	46.2264150943396
Q9H3H5	1.01680749658903	0.008535152590364883	92	10	49.0196078431373
Q9H3K2	1.0068980307806	0.0012167464276172236	78	7	42.6086956521739
Q9H3M0	1.04586980846386	0.011118876826167154	82	6	25.5060728744939
Q9H3N1	1.01250662401251	0.0016894394214767433	59	1	8.21428571428571
Q9H3N8	1.04876080545193	0.009330723832813683	20	7	37.6923076923077
Q9H3Q3	1.01124634993436	0.0017693998341260756	15	1	5.27638190954774
Q9H3R1	0.997450733300268	-0.003572176828273115	100	1	2.40825688073395
Q9H3R2	1.01875976525364	0.010779175825023584	5	1	4.1015625
Q9H3S1	0.931566787234259	-0.015565321360906784	29	1	2.75952693823916
Q9H3S3	1.03557148080849	0.00531435879687191	36	1	4.59518599562363
Q9H3S5	1.06222007048261	0.00943959549987487	51	10	48.4633569739953
Q9H3T2	1.04106153206009	0.0057794095064814584	112	1	2.25806451612903
Q9H3T3	1.04431228901663	0.008276636127196327	37	1	2.36486486486486
Q9H3U5	1.00934105133933	0.004816584130254709	70	11	49.6774193548387
Q9H3V2	1.03486534183662	0.006625106559347499	14	4	42
Q9H3W5	0.906185587416173	-0.017372674980815416	78	1	2.96610169491525
Q9H400	0.99432720558906	-0.0020777298358510923	14	1	7.11864406779661
Q9H427	1.01726337891132	0.003925389842669037	4	4	25.4545454545455
Q9H461	1.04273191966533	0.014000687940944752	16	7	21.1815561959654
Q9H490	0.978133433213724	0.002398434891123665	84	9	43.448275862069
Q9H4D0	1.07548151863007	0.013069265499965855	131	1	2.19895287958115
Q9H4F1	0.876256559438091	-0.018579310205269664	63	1	6.95364238410596
Q9H4I9	1.1584898007866	0.02102197026110176	30	1	18.6915887850467
Q9H553	1.02275503257444	0.002926072734231931	57	1	5.04807692307692
Q9H598	1.05271333734871	0.014242873464540997	96	10	40
Q9H5I5	1.06701255104967	0.011808055710846576	111	37	28.0886627906977
Q9H5J4	1.03152218828736	0.008826320658923265	85	7	54.3396226415094
Q9H5K3	0.988101959555538	-0.004682845191193497	24	1	6.57142857142857
Q9H5V8	0.923080077355843	-0.01979627561141631	28	1	2.51196172248804
Q9H5Y7	1.02063912166932	0.00397208187112168	92	1	2.49702734839477
Q9H665	0.99508213127975	-0.0003763551146318267	18	1	5.91549295774648
Q9H6A9	1.02132799025377	0.007070167963558339	236	13	13.4709931170108
Q9H6B4	1.03796696475353	0.0059287199049533066	74	1	5.63002680965147
Q9H6B9	1.02173831174561	0.0024501486263346552	25	1	5.83333333333333
Q9H6D3	1.01723693526347	0.004667627105351642	13	8	41.7721518987342
Q9H6D8	1.06958759278021	0.02137273698403852	83	1	8.97435897435897
Q9H6F2	1.01045349105618	0.0021153928776781205	63	7	49.1638795986622
Q9H6H4	0.992968543514339	-0.00203699568931083	48	2	16.3424124513619
Q9H6L2	0.95894731288359	0.006109468720594471	31	2	13.2911392405063
Q9H6L5	1.01653767410875	0.0024445893941911984	27	4	16.9014084507042
Q9H6R6	1.01988493328498	0.009593905850463866	113	4	20.3389830508475
Q9H6U8	1.00879748548462	0.008954841907085212	160	8	27.4959083469722
Q9H6X2	1.04459992229584	0.016602821283804067	58	1	3.72340425531915
Q9H6X4	0.852987219346648	0.007830427199523114	85	2	21.5384615384615
Q9H6Y7	1.00945627274722	0.001982751935378004	108	1	6
Q9H720	0.967805152353665	1.626628507985315e-05	19	10	30.0429184549356
Q9H756	1.01126187047325	0.0024401778913792993	17	1	5.67567567567568
Q9H799	1.04938593616404	0.010334760877639591	72	2	1.31373162339693
Q9H7F0	0.969987979594271	0.002185926278482187	78	11	18.8417618270799
Q9H7F4	0.983335977669396	-0.0041196548818578736	82	7	42
Q9H7M9	1.03311200536472	0.009021332409590571	18	1	6.7524115755627
Q9H7T0	0.999336701490201	-0.0003239769898278678	13	4	7.52688172043011
Q9H7V2	1.06749716442415	0.011580769321289895	46	1	8.13953488372093
Q9H7X2	1.05264807512035	0.009158202069079649	12	1	16.1971830985916
Q9H7Z7	1.03620523409539	0.009754558287935394	20	1	4.50928381962865
Q9H813	1.07293092509529	0.012727408470858532	113	2	10.8571428571429
Q9H819	1.04546917288544	0.008446555265170288	93	1	5.8659217877095
Q9H841	1.12230015755386	0.0186087604975097	14	9	51.3586956521739
Q9H8J5	1.06350947235278	0.010836671724366996	20	1	5.33642691415313
Q9H8M5	1.03479381689041	0.01758741024840022	153	3	7.2
Q9H8M9	1.03466157738352	0.008376027400563738	41	1	13.8157894736842
Q9H8P0	1.02280354528698	0.005675735500108679	22	6	40.251572327044
Q9H8X9	1.0802479726605	0.01372743310175456	3	4	20.3883495145631
Q9H902	1.08466038412461	0.01591218739120049	137	2	20.8955223880597
Q9H920	1.00871617731023	0.0069566629003425424	101	6	38.5321100917431
Q9H936	1.07107180929645	0.015418105423200103	77	6	39.0092879256966
Q9H9B4	1.06741636533463	0.01276298583401124	173	5	31.6770186335404
Q9H9K5	1.05187242872197	0.011100443093043645	16	1	3.73001776198934
Q9H9P2	1.05679724853701	0.011196417099790563	102	1	7.69230769230769
Q9H9S5	1.01170853510241	0.0017837105048042114	68	1	4.64646464646465
Q9H9V4	1.0374460209496	0.011550320109230149	89	1	13.5483870967742
Q9HA72	1.02903049988654	0.00470032354460903	83	4	26.0061919504644
Q9HA82	1.00724903590618	0.008178486205159928	13	6	31.9796954314721
Q9HAB3	1.02548873630601	0.006498984403411301	22	11	51.9101123595506
Q9HAR2	1.04646016383818	0.01281440434522267	601	7	10.573600552868
Q9HAS3	1.02115448281893	0.007521835570624195	20	13	39.5079594790159
Q9HAT1	1.00217101391351	-0.0006224942856782462	17	1	3.99239543726236
Q9HAV5	1.05086874709796	0.01085899229015735	37	1	7.07070707070707
Q9HAW9	0.996557093837316	-0.0008526100390127949	35	1	3.20754716981132
Q9HB03	1.04424833001561	0.010363029802172168	13	7	54.4444444444444
Q9HB14	1.02811882778096	0.007406392528539058	22	4	20.5882352941176
Q9HB15	1.01663753759607	0.014713426438630557	32	4	19.5348837209302
Q9HB29	0.99484986881986	-0.0018669752325944124	40	1	3.65217391304348
Q9HB89	1.05332588466316	0.009630421418328995	14	7	34.9765258215962
Q9HBA0	1.01782565516254	0.008024394995103537	133	6	16.8771526980482
Q9HBB8	1.00955202749677	0.004922121219958109	12	1	2.48520710059172
Q9HBE5	1.03521523995327	0.012151751919453934	27	1	3.90334572490706
Q9HBG4	1.04571141308845	0.008756515069792303	38	8	22.7380952380952
Q9HBG7	0.967642921037712	-0.012015039958620492	19	1	3.3587786259542
Q9HBI6	1.04100101785906	0.009398984149421221	18	1	4.38931297709924
Q9HBJ8	0.932285586679671	-0.009329729533285598	28	1	9.45945945945946
Q9HBL6	1.05944569339792	0.011662731456448425	18	1	6.08695652173913
Q9HBL7	1.00309406022973	0.0005545395500006298	11	2	28.5714285714286
Q9HBM0	0.993429530787376	-0.0032813242236534486	219	2	5.39152759948652
Q9HBR0	1.00205290322399	0.011010756320653547	29	10	18.9454870420018
Q9HBT6	1.02459935872724	0.007428163337760217	104	1	2.62172284644195
Q9HBU9	1.05057221547677	0.0103572793181069	50	2	11.5384615384615
Q9HBV1	1.04454026194925	0.007825994109486057	75	3	21.9931271477663
Q9HBV2	1.00690097108671	0.0005012247759751554	16	1	7.14285714285714
Q9HBW0	1.05587420491098	0.011972805959923283	84	7	41.5954415954416
Q9HBW1	1.04254791467923	0.015643263150213374	102	1	3.21592649310873
Q9HBW9	1.08264789111138	0.012716957241803214	40	7	21.304347826087
Q9HBX8	1.05533480783473	0.009085422955605703	68	7	15.2016546018614
Q9HBX9	1.03943783517308	0.007612508268218447	105	7	19.4187582562748
Q9HBY0	0.972583301106829	-0.0036144932364573557	17	6	22.1830985915493
Q9HC07	1.08141510111379	0.01552303531874862	47	6	38.8888888888889
Q9HC10	0.801266260873103	-0.037764471028865085	228	1	1.05157736604907
Q9HC21	1.02640565098189	0.008943822224700387	13	6	39.375
Q9HC24	0.999100684896899	-0.0013161039013628488	29	6	52.9411764705882
Q9HC56	0.972602118477033	-0.008926125992697367	241	1	1.69765561843169
Q9HC58	1.06422502608784	0.016554213252074117	55	10	32.6086956521739
Q9HC73	1.08058972684403	0.024002829456710992	3	1	5.66037735849057
Q9HC97	1.01330115042507	0.0055139172507129575	26	7	47.8964401294498
Q9HCC8	0.99009833447763	-0.0023853624200763928	29	6	23.3766233766234
Q9HCE9	1.03015208263044	0.008097344535156028	32	8	13.6363636363636
Q9HCF6	0.990559492861113	-0.003861052766480053	396	7	8.48729792147806
Q9HCJ1	1.03789173479288	0.013323660200462457	155	8	34.9593495934959
Q9HCJ2	1.03482943410175	0.011301730287925821	119	1	3.28125
Q9HCK4	1.08236294009717	0.018038961785470396	738	1	1.52394775036284
Q9HCL0	1.03350724098521	0.010361063272723115	184	1	1.85022026431718
Q9HCL2	1.04502747137568	0.009494542164301997	146	2	5.07246376811594
Q9HCM2	1.02862199734955	0.009840217942654533	144	1	1.10876451953537
Q9HCM3	1.07873192412134	0.014557558335414115	39	2	2.15384615384615
Q9HCN3	0.905803319647073	0.002910117299207648	12	7	19.0661478599222
Q9HCN6	1.00407321312435	0.0012701071305468888	13	1	6.19469026548673
Q9HCP6	1.01062871546474	0.0024820409145988077	109	8	34.9206349206349
Q9HCQ5	1.00056701179284	0.00018367266831620377	55	1	3.81426202321725
Q9HCS2	0.960997827784832	-0.0065642015583890516	28	2	8.01526717557252
Q9HCU0	1.04680046706127	0.011114900089554828	20	1	2.77410832232497
Q9HCU4	1.00454240677159	0.0012268319080566844	124	7	5.02907971262402
Q9HCU5	0.973122997490805	-0.0034227654143003834	78	1	5.03597122302158
Q9HCX4	1.00535729030592	0.012343317667530657	210	6	14.6171693735499
Q9HD20	1.01365094856205	0.0034977694250378707	74	10	17.4418604651163
Q9HD23	1.05589536142996	0.010624614339847571	34	2	9.48081264108352
Q9HD36	0.957495777731241	-0.009153220161848948	11	1	9.27835051546392
Q9HD43	1.02854184657788	0.012614896385242729	11	1	1.88340807174888
Q9HD45	1.03982763795261	0.012521917601360861	122	9	32.088285229202
Q9HDB5	1.0481373394469	0.011054276813504385	141	1	3.2967032967033
Q9HDC5	1.01334871364652	0.003130854971196022	73	1	3.17700453857791
Q9HDC9	0.998608253864205	-0.0014084552591917502	59	1	5.04807692307692
Q9HDD0	0.91696823213622	-0.015542570857512771	20	1	14.2857142857143
Q9N2K0	1.03176469299747	0.004578424196169133	4	1	3.5958904109589
Q9NNX6	1.06795943721358	0.012041757947600408	35	1	5.1980198019802
Q9NNZ3	1.065988052273	0.02478581919096003	7	1	8.29875518672199
Q9NP58	0.988624726546701	1.4742677494045986e-06	61	10	25.1781472684086
Q9NP59	1.08588222338779	0.013361835061555877	77	10	40.2802101576182
Q9NP60	0.992349053093173	-0.004243881572375841	68	1	3.06122448979592
Q9NP78	0.940509390615993	-0.003140813385215959	80	8	21.9321148825065
Q9NP80	1.05470946038841	0.009604084721999528	45	1	2.68542199488491
Q9NP84	1.0294113316536	0.008010596636634826	12	1	16.2790697674419
Q9NP91	1.00229584936023	0.0031012672679287447	55	12	42.5675675675676
Q9NP94	1.05349938191661	0.015784799883216905	17	8	54.3689320388349
Q9NP99	1.00042248099532	-0.002106460553569041	5	1	8.97435897435897
Q9NPA0	1.04671347179033	0.012034175547013288	69	1	8.67768595041322
Q9NPA1	1.11800349743684	0.018830206965997416	26	2	15.0537634408602
Q9NPB0	1.05209998832322	0.010527826553121435	13	1	11.4754098360656
Q9NPB9	1.0335507142237	0.00788169172404964	25	7	42
Q9NPC1	1.04129571949655	0.014572526027321385	5	7	37.7892030848329
Q9NPC2	1.08541992495818	0.012875015583334714	55	4	22.4598930481283
Q9NPC4	1.01416775411886	0.0033479317887010747	33	1	5.94900849858357
Q9NPD5	0.980713847587585	-0.0044616794635600095	19	12	39.6011396011396
Q9NPE6	0.962942188502773	-0.010576606681914971	11	2	9.61098398169336
Q9NPF0	0.998314034478499	-0.0018220549248106812	6	1	7.4468085106383
Q9NPF2	1.00275833712701	-0.0015864990556089201	85	1	5.96590909090909
Q9NPG1	1.01713624275527	0.005858415513837133	138	7	22.0720720720721
Q9NPG4	0.990388061133947	-0.0015602761630016254	29	1	1.77364864864865
Q9NPG8	0.997643731669261	0.0007049996564992139	24	5	30.5232558139535
Q9NPH3	1.06846406450528	0.009772059830888118	61	1	3.68421052631579
Q9NPH5	0.971651782274813	0.005227047158246803	92	6	21.7993079584775
Q9NPI0	1.02831986592088	0.006353134539617078	80	4	51.8518518518518
Q9NPI9	1.02614426353688	0.004894721741279246	90	2	11.244019138756
Q9NPL8	1.00722788364761	0.0012624638126224098	13	4	30.1754385964912
Q9NPR2	0.975273547147879	-0.005421343793840538	24	1	2.52403846153846
Q9NPR9	1.01851420902159	0.01240310886371571	22	7	27.0718232044199
Q9NPU4	1.088643668745	0.016009630039937058	41	1	25.3012048192771
Q9NPY3	1.01848045474454	0.004573007279681134	18	1	3.22085889570552
Q9NPZ5	0.966416665060664	-0.0061970836078749265	69	1	6.5015479876161
Q9NQ11	0.984892374684043	0.0010232374143494302	44	12	20.7627118644068
Q9NQ25	1.02856501192881	0.010120909855210813	8	1	6.26865671641791
Q9NQ34	1.05760796919652	0.012527032741696286	64	1	10.6060606060606
Q9NQ40	1.03062748841197	0.008957295678782408	21	11	49.2537313432836
Q9NQ60	1.0436078501216	0.007427062771160859	14	1	7.14285714285714
Q9NQ84	1.05358353665168	0.00865468968327141	163	7	33.3333333333333
Q9NQ90	1.09365189998498	0.014808665499550396	98	8	16.7497507477567
Q9NQA5	0.998343418616176	4.963574063386976e-05	28	6	17.8326474622771
Q9NQC3	1.04944813534738	0.011077067620324135	12	2	3.52348993288591
Q9NQG1	1.032437136086	0.013838614945361215	9	1	24.7058823529412
Q9NQG6	1.03733025705469	0.014084790106192803	104	1	4.96760259179266
Q9NQN1	1.01573481024903	0.00257945354836357	8	7	47.6489028213166
Q9NQQ7	1.01407579187077	0.011771824139003665	87	8	46.5753424657534
Q9NQR9	1.01608031126764	0.0022081257645358986	27	9	53.2394366197183
Q9NQS3	1.03340139077458	0.00608006291481724	58	1	3.82513661202186
Q9NQS5	1.07017841927004	0.011051377445149498	39	7	37.1212121212121
Q9NQW8	1.00023720836086	0.0011780669909024896	21	6	15.57478368356
Q9NQX5	1.03080143958256	0.007925420478784317	25	1	6.46153846153846
Q9NQX7	1.04055735732189	0.007462725429264207	69	1	7.86516853932584
Q9NQZ7	0.969710124649512	-0.007765791249552009	96	2	6.95364238410596
Q9NR16	1.02090398518806	0.003952186775795848	34	1	1.44528561596696
Q9NR34	1.06951948065566	0.00982207023991633	61	1	3.33333333333333
Q9NR61	0.97574027410486	-0.003758595415135436	88	1	3.06569343065693
Q9NR71	0.995839176330648	-0.002171932514564559	24	1	2.69230769230769
Q9NR77	1.04298458798345	0.009624654044592637	10	4	43.0769230769231
Q9NR82	1.02398486631866	0.012751096649977147	119	6	13.7339055793991
Q9NR96	0.978905266619712	-0.010193454695685632	54	1	2.03488372093023
Q9NR97	1.00795619209768	0.0048044613362508435	50	1	2.01729106628242
Q9NRA2	1.03412340825026	0.009718731699368622	24	12	50.9090909090909
Q9NRB3	0.980306716328813	-0.014915722259373192	21	1	5.07246376811594
Q9NRC1	1.02938033774547	0.019653493505017716	77	3	10.7692307692308
Q9NRD8	1.00298869317352	0.002985418331717089	30	7	9.62532299741602
Q9NRD9	1.02409963412249	0.005473276538110329	61	7	9.6067053513862
Q9NRJ7	1.04852533166749	0.008263911947502877	18	1	2.70618556701031
Q9NRK6	1.00733573900179	0.0069494185565387055	17	5	14.2276422764228
Q9NRM0	1.00268305103516	0.006496443618482869	13	12	46.6666666666667
Q9NRM6	0.973626883447579	-0.005301019982230004	34	1	4.18326693227092
Q9NRP0	1.01681640702237	0.006912920329323739	107	3	42.2818791946309
Q9NRQ2	1.01693307286259	0.00032456906319410644	26	1	5.16717325227964
Q9NRQ5	1.0369790900938	0.0080273306195864	48	1	35.5932203389831
Q9NRR2	1.02181813256588	0.003261490023505246	19	1	6.54205607476635
Q9NRS4	1.01269709956226	1.1950502128599272e-05	37	1	4.80549199084668
Q9NRU3	1.03349734306045	0.008970042384654625	120	4	8.83280757097792
Q9NRX5	1.00749730855689	0.003190171698540905	81	10	46.3576158940397
Q9NRX6	0.947925143551145	-0.010469241075583662	30	1	28.3783783783784
Q9NRY6	1.05566227252138	0.009949637710768825	98	1	5.76271186440678
Q9NRY7	1.07084060405204	0.01457245466971508	20	1	5.72390572390572
Q9NRZ5	1.00187674389307	0.0006528963791709435	39	4	22.2222222222222
Q9NRZ7	1.03624915359608	0.007292702386178122	79	2	11.7021276595745
Q9NS00	0.985721430206496	-0.002476892194196341	114	1	6.33608815426997
Q9NS40	1.04568879674206	0.01260136803880245	168	6	10.5351170568562
Q9NS62	1.04898982815994	0.010759041194387043	45	1	2.46478873239437
Q9NS64	1.03351923086449	0.014301435445900568	45	1	19.2660550458716
Q9NS66	1.00631456678058	0.006702050815306308	43	7	39.4101876675603
Q9NS67	1.01730594650802	0.012492811186132047	28	7	39.2
Q9NS68	1.04758810923131	0.008024217637127537	37	1	4.9645390070922
Q9NS69	1.0816670993495	0.019424773476235162	49	1	14.0845070422535
Q9NS75	1.01787436659725	0.004275359494321325	4	7	42.485549132948
Q9NS82	1.03372404737182	0.008953007457597091	79	9	36.1376673040153
Q9NS84	1.02176501317926	0.003462492293884297	50	1	4.32098765432099
Q9NS93	0.938675801239244	0.002572705272083528	23	7	27.3684210526316
Q9NSA0	0.998456581186193	0.0026104156863395	15	12	45.8181818181818
Q9NSA2	1.02724613173163	0.008115179050219115	92	6	19.4744976816074
Q9NSC7	0.944601058014605	-0.013646421791777814	18	1	3.5
Q9NSD5	1.02004895897743	0.007719790955070593	83	12	41.8604651162791
Q9NSD7	1.0493260031424	0.008083707479957281	24	7	31.3432835820896
Q9NSI5	0.947304392241398	-0.00935122855941223	3	1	4.66830466830467
Q9NSK7	1.11151919147882	0.023845216361518144	22	1	13.8157894736842
Q9NST1	1.07024577623896	0.010328864729219943	15	1	4.36590436590437
Q9NT68	1.03514100313376	0.007202136325661774	428	1	0.757029560201875
Q9NT99	1.02851519493675	0.012706818447682256	45	1	2.945301542777
Q9NTG1	1.0691848012791	0.014196121934810959	14	11	10.2529960053262
Q9NTI2	1.00780195965032	0.008998188645511858	102	10	19.2508710801394
Q9NTJ5	1.03827253524001	0.009909020007035188	88	3	10.732538330494
Q9NTN3	1.01076833958575	0.012087382014407079	50	8	49.0140845070423
Q9NTN9	1.02679479252556	0.004223331401603167	89	1	2.50596658711217
Q9NTQ9	1.05463501924896	0.011751810217914532	20	4	33.4586466165414
Q9NU53	0.969573264530759	-0.0045832324945715855	17	1	6.36363636363636
Q9NUB4	1.05255913668871	0.009318980400004041	13	1	12.7272727272727
Q9NUD9	0.990963716738739	-0.0017489203746433378	23	10	42.5963488843813
Q9NUE0	1.05835766339702	0.011962040632223904	19	4	21.6494845360825
Q9NUH8	1.04802765389635	0.009332993710821871	13	4	73.6842105263158
Q9NUM3	1.07416669507032	0.016368596966946498	140	8	54.7231270358306
Q9NUM4	1.02215009912365	0.005659267187495309	79	1	7.66423357664234
Q9NUN5	1.02303963417038	0.010266239814390808	70	9	35
Q9NUN7	0.964754130542194	0.01040265293025665	53	7	56.9288389513109
Q9NUQ2	0.954470387358344	0.004616949630464531	13	3	17.3076923076923
Q9NUR3	1.07257426707644	0.01610066762463094	18	2	16.40625
Q9NUT2	1.02530590332583	0.0069825848384106135	38	5	13.7414965986395
Q9NUV7	1.05269656844485	0.007371957553190561	42	1	3.80434782608696
Q9NV12	0.977954158338847	-0.0020408242238031103	8	4	45.4054054054054
Q9NV29	1.0259406516256	0.007233530196955648	16	2	31.3432835820896
Q9NV58	1.0541922247855	0.014449448114722055	163	2	5.01193317422434
Q9NV64	1.0036840567838	0.012411237037563505	89	8	34.4262295081967
Q9NV92	1.01082767121251	0.013440918067563071	18	3	18.75
Q9NV96	1.01377535636552	0.002300527111351703	83	2	11.6343490304709
Q9NVA4	0.997123305052625	0.003457795074342831	72	7	33.5616438356164
Q9NVC3	1.03740234610661	0.009266677473376424	87	11	50
Q9NVM1	1.07273002637485	0.012396709176743466	66	1	12.7272727272727
Q9NVV0	1.00102808440281	0.005122931638632089	16	7	41.5807560137457
Q9NVV5	1.06475205178168	0.016781756681996038	21	6	51.4285714285714
Q9NW15	1.04914299846679	0.010986340542823794	107	8	25.4545454545455
Q9NW97	1.07495708054387	0.011572567060473854	37	2	16.600790513834
Q9NWC5	0.995931613123297	-0.0003368754083637925	16	5	38.1818181818182
Q9NWD8	1.03441340171397	0.005994578100556537	191	4	27.3885350318471
Q9NWF4	0.991797820362653	0.004029736964243907	21	11	51.5625
Q9NWH2	1.07108140989657	0.011748074947378114	22	2	29.7872340425532
Q9NWQ8	0.986867794458536	-0.002316352152481025	28	1	4.86111111111111
Q9NWR8	1.03975164748782	0.008033120925962589	15	2	12.5
Q9NWS6	1.07766942238025	0.010739868251383759	205	1	5.88235294117647
Q9NWW5	0.979678315537348	0.002139841552246869	48	7	47.2668810289389
Q9NWW9	0.9679254646015	-0.009482935525627992	9	1	14.1975308641975
Q9NX00	0.985234182093725	-0.0010227535308934474	58	3	33.5106382978723
Q9NX14	0.947620398001642	-0.014747302745356624	18	1	13.7254901960784
Q9NX47	1.03935935300104	0.020311523486346388	141	4	30.2158273381295
Q9NX52	1.05883228485677	0.012048779899514103	45	7	48.5148514851485
Q9NX61	0.985273358735959	0.004143899152387132	46	8	35.0730688935282
Q9NX62	1.03425625729458	0.00864302764682959	61	1	5.84958217270195
Q9NX76	1.00813875728912	0.003624859506708968	18	3	34.4262295081967
Q9NX77	1.00217391304348	0.010478260869563725	1	1	4.35684647302905
Q9NX78	1.00540744155764	0.003639980431957959	54	8	23.7623762376238
Q9NX94	1.10294954481313	0.017125728233792256	150	1	6.14035087719298
Q9NX95	1.0170134557994	0.00749011926777118	32	1	3.16742081447964
Q9NXB9	1.02899131485198	0.008125794997887726	63	7	48.6486486486487
Q9NXE4	0.961541465827157	-0.005339098854705101	127	1	2.42494226327945
Q9NXF8	0.983622383668965	-0.0021942013580559332	131	4	27.2727272727273
Q9NXG6	1.07752031733311	0.014011706450347463	62	1	4.18326693227092
Q9NXH8	1.05278289851579	0.012155550262311299	17	1	4.01891252955083
Q9NXI6	1.04291703083762	0.008888855563061251	15	2	18.5022026431718
Q9NXJ0	0.76739773220945	0.0020744850131623406	6	4	31.4606741573034
Q9NXK6	1.02624765183323	0.0055258366500724	57	7	44.5454545454545
Q9NXL6	1.01718595589291	0.003381780170778029	120	11	27.5695284159613
Q9NXS2	0.95994860170806	-0.008193456813200713	25	1	5.49738219895288
Q9NXW2	1.05088695402249	0.009600786097442098	156	1	5.6
Q9NY15	1.02841234888786	0.007561422115914758	71	1	0.817120622568093
Q9NY25	0.996389148160886	-0.0013291251056362034	18	1	12.2340425531915
Q9NY26	1.06122997150673	0.013716226829205008	102	8	51.8518518518518
Q9NY28	0.879186328764347	-0.01938222554413194	16	1	3.61067503924647
Q9NY35	1.06642834053671	0.014805825458778454	123	4	33.201581027668
Q9NY37	0.985190799695653	-0.004221695887153891	19	2	8.31683168316832
Q9NY46	1.04240786321117	0.011655529744792044	293	24	23.15
Q9NY47	1.03832341397307	0.015346091918464817	212	1	1.82608695652174
Q9NY64	1.03410111779105	0.006497019525730815	41	12	52.8301886792453
Q9NY72	1.02478606406705	0.009275170842745144	82	1	9.76744186046512
Q9NY91	1.00296940854403	0.001072905422147735	15	11	34.2943854324734
Q9NY97	0.94580136000169	-0.006825737300710306	68	1	5.2896725440806
Q9NYB5	1.00766581143915	0.005168508853588889	51	12	39.0449438202247
Q9NYG2	1.0285293692972	0.0064578161442153705	204	4	28.0936454849498
Q9NYG8	1.07106930319752	0.01088856729577471	57	4	26.2086513994911
Q9NYJ7	1.06999829071511	0.015257846608616564	30	1	3.39805825242718
Q9NYK1	1.00719296085889	-0.0011293397157335835	37	1	2.00190657769304
Q9NYL4	1.04081926685188	0.008453529230284283	32	1	10.4477611940298
Q9NYM4	1.08003930095149	0.014800061690012115	71	7	35.9338061465721
Q9NYM9	0.983406577372494	-0.0034468200345213296	80	1	18.9189189189189
Q9NYP7	1.03545402684614	0.009831834396694297	99	7	48.494983277592
Q9NYQ6	1.01923654624428	0.0067813924432003165	25	7	4.8772395487724
Q9NYQ7	1.0149449847275	0.004465779693338433	154	7	4.43840579710145
